accommodationId,coordinates.latitude,coordinates.longitude,details.name,details.stars,details.address.first,details.address.last,title
1825345,46.21910858154297,10.154579162597656,Hotel La Rotonda,2,"Via Elvezia 23,","23037 Tirano, SO, Italia",hotel 2*
26209781,46.15216827392578,10.155750274658203,Hotel Derby,3,"Via Adamello 16,","23031 Aprica, SO, Italia",hotel 3*
80993708,46.218658447265625,10.15609359741211,Albergo San Michele,1,"1 Via Rasica,","23037 Tirano, SO, Italia",hotel 1*
79779582,46.2177734375,10.155547142028809,Altavilla Albergo Meublé,2,"Piazza Basilica 10,","23037 Tirano, SO, Italia",hotel 2*
31206485,46.175193786621094,10.001935958862305,La Svolta,0,"via madonnina 35,","23030 Chiuro, SO, Italia",hotel
37104052,46.2137565612793,10.173852920532228,Curt Di Clement Eco Mobility Hotel,4,"Via Porta Milanese 11,","23037 Tirano, SO, Italia",hotel 4*
16246560,46.21611785888672,10.174324989318848,Hotel Centrale Best Western Signature Collection,4,"Via Don Luigi Albonico 27,","23037 Tirano, SO, Italia",hotel 4*
95483719,46.216556549072266,10.166641235351562,Terra Hotel Boutique,0,"77 Viale Italia,","23037 Tirano, SO, Italy",hotel
92450481,46.16570663452149,9.984742164611816,Wine Hotel San Carlo - Relais & Spa,4,"Via Trento, 2,","23030 Chiuro, SO, Italia",hotel 4*
25588430,46.15504837036133,10.163448333740234,Cristallo Club,4,"Via Pineta 2,","23031 Corteno Golgi, BS, Italia",hotel 4*
1580566,46.170745849609375,10.069911003112791,Hotel Ristorante Miravalle,3,"Via Roma n. 70,","23036 Teglio, SO, Italia",hotel 3*
15569389,46.217063903808594,10.16882610321045,Design Suite Tirano,0,"Via Pio Rajna 2,","23037 Tirano, SO, Italia",hotel
66187028,46.21595764160156,10.173311233520508,Domus Cavour Rooms&suites,0,"Via XX Settembre 13,","23037 Tirano, SO, Italia",hotel
16950360,46.21567153930664,10.167046546936035,Lifestyle Room Binario Zero,0,"Piazza delle Stazioni,","23037 Tirano, SO, Italia",hotel
1428234,46.21536636352539,10.171567916870115,Albergo Meublè Stelvio,3,"Via Lungo Adda IV Novembre 1,","23037 Tirano, SO, Italia",hotel 3*
40676244,46.15343475341797,10.147561073303224,Hotel Posta,3,"16 Corso Roma,","23031 Aprica, SO, Italia",hotel 3*
87130723,46.175968170166016,10.007102012634276,La Svolta Foresteria,0,"56 Via Grande,","23030 Chiuro, SO, Italia",hotel
1176972,46.2122688293457,10.173406600952148,Ostello del Castello Tirano,3,"Via Canali 17,","23037 Tirano, SO, Italia",hotel 3*
86445572,46.189945220947266,10.054222106933594,Chalet Baita Del Sole,0,"Località Prato Valentino,","23036 Teglio, SO, Italia",hotel
102808,46.15579605102539,10.159696578979492,Albergo Aprica Garni,3,"Via Roma 253,","23031 Aprica, SO, Italia",hotel 3*
92823558,46.227935791015625,10.199466705322266,Hotel Val America,3,"vai valchiosa,","23030 Sernio, SO, Italia",hotel 3*
32185869,46.164852142333984,9.991786003112791,Albergo Baffo,2,"Via Stelvio 2,","23030 Chiuro, SO, Italia",hotel 2*
1439232,45.58687973022461,9.276201248168944,Antica Trattoria Dell'uva,3,"Piazza Carrobiolo 2,","20900 Monza, MB, Italia",hotel 3*
121819,45.57969665527344,9.273037910461426,Hotel Royal Falcone,4,"Corso Milano 5,","20052 Monza, MB, Italia",hotel 4*
15610076,45.590633392333984,9.248139381408691,B&b Hotel Milano-monza,3,"Via Lario,19,","20900 Monza, MB, Italia",hotel 3*
58772404,45.552059173583984,9.25947380065918,Hotel Pone,0,"2 Via Mincio,","20099 Sesto San Giovanni, MI, Italia",hotel
26287683,45.58445739746094,9.271729469299316,Hotel Karol,3,"Via Cortelonga 8,","20900 Monza, MB, Italia",hotel 3*
15584340,45.59212112426758,9.253348350524902,Helios Hotel & Restaurant,4,"Viale Elvezia 4,","20900 Monza, MB, Italia",hotel 4*
15553153,45.5449104309082,9.253888130187988,Best Western Falck Village Milano Sesto,4,"Viale Italia 598,","20099 Sesto San Giovanni, MI, Italia",hotel 4*
15581841,45.55288314819336,9.242045402526855,"Holiday Inn Milan Nord Zara, An Ihg Hotel",4,"Via Cornaggia 44,","20092 Cinisello Balsamo, MI, Italia",hotel 4*
15527524,45.582733154296875,9.249650955200195,As Hotel Monza,4,"Viale Lombardia 76/78,","20900 Monza, MB, Italia",hotel 4*
25153606,45.58231735229492,9.276345252990724,Nine Hotel,3,"Spalto Isolino 9,","20900 Monza, MB, Italia",hotel 3*
16314877,45.555511474609375,9.304579734802246,Hotel Sporting Brugherio,3,"Via Santa Caterina 35,","20861 Brugherio, MB, Italia",hotel 3*
1220311,45.5963020324707,9.376461029052734,Hotel Ristorante Morus,3,"Via Mazzini 2B,","20040 Burago di Molgora, MB, Italia",hotel 3*
16404601,45.60969924926758,9.329916954040527,La Bergamina Hotel & Restaurant,4,"Via Bergamina 64,","20862 Arcore, MB, Italia",hotel 4*
93062807,45.59048843383789,9.25507926940918,Hotel Mosca,3,"Viale Cesare Battisti 81,","20900 Monza, MB, Italia",hotel 3*
15548900,45.59991836547851,9.236265182495115,Hotel Re,3,"Via Nuova Valassina 110,","20851 Lissone, MB, Italia",hotel 3*
15527522,45.59282302856445,9.271629333496094,Hotel De La Ville Monza - Small Luxury Hotels Of The World,4,"Viale Regina Margherita di Savoia 15,","20900 Monza, MB, Italia",hotel 4*
15596596,45.55012512207031,9.255941390991213,Grand Hotel Duca Di Mantova,4,"Piazza Francesco Caltagirone 40/48 C/O Centro Commerciale Vulcano,","20099 Sesto San Giovanni, MI, Italia",hotel 4*
26478322,45.54997253417969,9.23650074005127,H&l Hotel,3,"35 Viale Romagna,","20092 Cinisello Balsamo, MI, Italia",hotel 3*
15526996,45.548606872558594,9.22670841217041,York,2,"Viale Marche 19,","20092 Cinisello Balsamo, MI, Italia",hotel 2*
16797626,45.57246398925781,9.336560249328612,Mercure Milano Agrate Brianza,4,"Via Cardano 2,","20864 Agrate Brianza, MB, Italia",hotel 4*
15548396,45.60053634643555,9.361532211303713,Cosmo Hotel Torri,4,"Via Torri Bianche 4,","20059 Vimercate, MB, Italia",hotel 4*
1125334,44.700138092041016,10.458308219909668,Hotel Conteverde,4,"Strada Per Barco,","42027 Montecchio Emilia, RE, Italia",hotel 4*
1174300,44.74241256713867,10.505370140075684,Tricolore Hotel,3,"Via Isacco Newton 9/A,","42100 Reggio Emilia, RE, Italia",hotel 3*
161640,44.71384048461914,10.553146362304688,Hotel Corte Business,3,"Via Bruno Buozzi 7,","42025 Cavriago, RE, Italia",hotel 3*
16371984,44.62635803222656,10.422499656677246,Albergo Papillon,2,"Piazza Matteotti 5,","42020 San Polo d'Enza, RE, Italia",hotel 2*
1138555,44.69926071166992,10.44774055480957,Hotel Select,3,"Via Vittorio Veneto 10,","42027 Montecchio Emilia, RE, Italia",hotel 3*
13194454,44.72898483276367,10.397486686706545,Hotel Delle Rose Terme & Wellnesspa,4,"Via Montepelato Nord 4,","43023 Montechiarugolo, PR, Italia",hotel 4*
1146557,44.65126037597656,10.574825286865234,Locanda Sant'ambrogio,0,"Via Sant'Ambrogio 55/A,","42123 Reggio Emilia, RE, Italia",hotel
93066634,43.29549407958984,10.50165843963623,Hotel Massimo,3,"Via Benedetto Zaccaria 3,","57023 Cecina, LI, Italia",hotel 3*
90063124,43.34339141845703,10.586512565612791,Il Cigliere Wellness Spa Resort,4,"Località San Martino,","56046 Riparbella, PI, Italia",hotel 4*
112247,43.29928207397461,10.493680953979492,Hotel Tornese - Rooftop Sea View,3,"Viale Galliano 36,","57023 Cecina, LI, Italia",hotel 3*
2166827,43.298099517822266,10.493335723876951,Hotel Aurora,0,"Via della Vittoria 20,","57023 Cecina, LI, Italia",hotel
90625101,43.29833984375,10.49356174468994,Zì Maria,0,"Viale della Vittoria, 31/A,","57023 Cecina, LI, Italia",hotel
24721699,43.31108856201172,10.515755653381348,Hotel Posta,3,"Piazza Gramsci 12,","57023 Cecina, LI, Italia",hotel 3*
2258398,43.2996940612793,10.49184513092041,Albergo La Lampara,3,"Via Siena 2,","57023 Cecina, LI, Italia",hotel 3*
27131652,43.296180725097656,10.496076583862305,Hotel Il Settebello,3,"Via Della Vittoria 91,","57023 Cecina, LI, Italia",hotel 3*
16314949,43.31404113769531,10.51534652709961,Hotel Il Ponte,2,"Largo Primo Maggio 3,","57023 Cecina, LI, Italia",hotel 2*
90967247,44.86556625366211,7.299438953399658,Dimora San Secondo,4,"Via Roma, 1,","10060 San Secondo di Pinerolo, TO, Italia",hotel 4*
15548913,44.855255126953125,7.322703838348389,Hotel Villa Glicini,4,"Via Valpellice 68/A,","10060 San Secondo di Pinerolo, TO, Italia",hotel 4*
15549315,44.87700271606445,7.312002182006836,Hotel Barrage,4,"Stradale San Secondo 100,","10064 Pinerolo, TO, Italia",hotel 4*
40125246,45.90606689453125,13.312171936035156,Albergo Commercio,2,"15 Borgo Cividale,","33057 Palmanova, UD, Italia",hotel 2*
1260614,45.89009094238281,13.2592134475708,Albergo Leon Bianco Gonars,3,"Via IV Novembre 41/43,","33050 Gonars, UD, Italia",hotel 3*
83639295,45.932247161865234,13.213231086730955,Hotel Villa Mabulton 2.0,3,"81 Via Morsano,","33050 Mortegliano, UD, Italia",hotel 3*
150819,46.0209846496582,13.283672332763672,Standard Hotel Udine,3,"Via Pier Paolo Pasolini 4 - SS56,","33040 Pradamano, UD, Italia",hotel 3*
63312246,45.88677978515625,13.30866813659668,Albergo Trattoria Al Taj,2,"Via Julia 25,","33050 Bagnaria Arsa, UD, Italia",hotel 2*
15528226,46.022560119628906,13.261122703552246,Art Hotel Udine,3,"Via Paparotti 11,","33100 Udine, UD, Italia",hotel 3*
24530214,45.90629196166992,13.309239387512209,Hotel Ai Dogi,3,"Piazza Grande 11,","33057 Palmanova, UD, Italia",hotel 3*
35888143,45.96531677246094,13.296343803405762,Borgo Nonino,3.5,"Via Camillo Benso Conte di Cavour 2,","33050 Pavia di Udine, UD, Italia",hotel 3.5*
27154370,46.053924560546875,11.457618713378906,Locanda In Borgo Garnì & Wellness,0,"Corso Ausugum 90,","38051 Borgo Valsugana, TN, Italia",hotel
178365,46.05529022216797,11.456194877624512,La Villa Degli Orti,0,"Via per Torcegno 5,","38051 Borgo Valsugana, TN, Italia",hotel
2040422,46.07122421264648,11.507176399230955,Hotel Spera,3,"Via Carzano 7,","38059 Castel Ivano, TN, Italia",hotel 3*
2352303,46.07976150512695,11.639095306396484,Kapriol,3,"Località Fradea 6,","38053 Castello Tesino, TN, Italia",hotel 3*
2084877,46.13648223876953,11.475099563598633,Hotel Aurai,3,"Val Calamento,","38050 Telve, TN, Italia",hotel 3*
2238284,45.39631271362305,9.172022819519045,Hotel Ristorante Sbranetta,3,"Via Mincio 24/26,","20089 Rozzano, MI, Italia",hotel 3*
16315222,45.38637924194336,9.14777660369873,Hotel Forum,3,"Viale Lombardia 64,","20089 Rozzano, MI, Italia",hotel 3*
1144349,45.36833953857422,9.210521697998049,Hotel Cascina Marisa,3,"Strada Vigentina 1,","20090 Opera, MI, Italia",hotel 3*
15476536,45.401344299316406,9.120540618896484,Belstay Milano Assago,4,"Tangenziale Ovest Km 19,","20094 Assago, MI, Italia",hotel 4*
15480428,45.4027099609375,9.140267372131348,Royal Garden,4,"Via Giuseppe Di Vittorio 4,","20090 Assago, MI, Italia",hotel 4*
18180390,45.40799331665039,9.15322971343994,H2c Hotel Milanofiori,4,"Via Roggia Bartolomea, 5,","20090 Assago, MI, Italia",hotel 4*
15482550,45.40090560913086,9.149831771850586,Nh Milano Congress Centre,4,"Strada 2 Milanofiori,","20090 Assago, MI, Italia",hotel 4*
71698367,45.415924072265625,9.115464210510254,Blu Hotel,3,"44 Via della Resistenza,","20090 Buccinasco, MI, Italia",hotel 3*
1887742,45.6330451965332,8.0902557373046875,L'erbavoglio,0,"Frazione Fusero 9,","13821 Callabiana, BI, Italia",hotel
24959832,45.652313232421875,8.18287467956543,Albergo Della Posta,1,"via Provinciale 235,","13835 Valdilana, BI, Italia",hotel 1*
167112,45.803565979003906,7.569654941558838,Hotel Panoramique,3,"Piazza Frutaz 1,","11020 Torgnon, AO, Italia",hotel 3*
27216386,45.82859802246094,7.327237129211426,Le Petit Relais,0,"Loc. Cheillon 16,","11010 Valpelline, AO, Italia",hotel
13247807,45.742469787597656,7.3799638748168945,Hotel Village,3,"Loc. Torrent de Maillod 1,","11020 Quart, AO, Italia",hotel 3*
15548811,45.80818557739258,7.566537857055664,Hotel Maisonnette,3,"Frazione Chatrian 166,","11020 Torgnon, AO, Italia",hotel 3*
80666256,45.7152214050293,10.279037475585938,Albergo Lodrino,2,"6E Via Kennedy,","25060 Lodrino, BS, Italia",hotel 2*
1432147,40.14247131347656,8.6540069580078125,"Antica Dimora Del Gruccione, Albergo Diffuso",3,"Via Michele Obinu 31,","09075 Santu Lussurgiu, OR, Italia",hotel 3*
72258653,41.070255279541016,15.285862922668455,Prestige,0,"Via Lungarella 9,","83058 Trevico, AV, Italia",hotel
2439084,37.68101119995117,13.379910469055176,Albergo Ristorante Pizzeria Del Viale,1,"Via XX Settembre, 2,","90030 Palazzo Adriano, PA, Italia",hotel 1*
15554755,37.822227478027344,13.294337272644045,Leon D'oro,3,"c/Da Punzonotto,","90034 Corleone, PA, Italia",hotel 3*
90965959,41.914527893066406,13.877429962158203,Hotel Il Rifugio Del Lupo Scanno,2,"119a Viale del Lago,","67038 Scanno, AQ, Italia",hotel 2*
16459125,42.02554702758789,13.65890407562256,Hotel San Berardo,3,"Via Borgo Unrra Casas sns,","67057 Pescina, AQ, Italia",hotel 3*
2328127,41.906211853027344,13.879667282104492,Hotel Nilde,2,"Viale Del Lago 101,","67038 Scanno, AQ, Italia",hotel 2*
1472874,41.94997787475586,13.702241897583008,Filippone Hotel&ristorante,3,"VIA DUCA DEGLI ABRUZZI 173,","67055 Gioia dei Marsi, AQ, Italia",hotel 3*
15584550,41.79732894897461,13.785271644592283,Hotel Iris,3,"Via Fontana Della Difesa 1,","67032 Pescasseroli, AQ, Italia",hotel 3*
2230832,41.808448791503906,13.788512229919434,Albergo Andromeda,1,"Via Colli dell'Oro,","67032 Pescasseroli, AQ, Italia",hotel 1*
1716547,41.88118743896485,13.888543128967283,Al Peschio Pizzuto Agriturismo,0,"Località le Prata,","67038 Scanno, AQ, Italia",hotel
90530098,41.808815002441406,13.772542953491213,Da Nonna Gina,2,"Viale Colli Dell'Oro 19,","67032 Pescasseroli, AQ, Italia",hotel 2*
53646432,41.80363845825195,13.779271125793455,Relais Chalons D’orange,3,"Via circonvallazione collacchi 10,","67032 Pescasseroli, AQ, Italia",hotel 3*
95069336,41.806846618652344,13.779668807983398,Hotel C0c00n Garden,3,"Viale Fausto Grassi,","67032 Pescasseroli, AQ, Italia",hotel 3*
25638451,41.80533599853515,13.783373832702637,Lh Albergo Il Picchio,4,"Via Valle dell'Oro 2,","67032 Pescasseroli, AQ, Italia",hotel 4*
1629828,41.800296783447266,13.78615665435791,Lh Albergo Il Paradiso,3,"Via Fonte Fracassi,  4,","67032 Pescasseroli, AQ, Italia",hotel 3*
95346613,41.80452728271485,13.78412914276123,Hotel Corona & Spa,4,"Circ. B. Trillo' 4,","67032 Pescasseroli, AQ, Italia",hotel 4*
1672121,39.4902458190918,16.301088333129883,Hotel 660,3,"Cda Cocozzello 96,","87041 Acri, CS, Italia",hotel 3*
27164390,39.49501037597656,16.388099670410156,Hotel Ristorante Supersonik,3,"Via Della Repubblica 71,","87041 Acri, CS, Italia",hotel 3*
16709443,44.66119766235352,8.369242668151855,Hotel Monteverde,4,"Corso Italia  17, Bistagno,","15012 Bistagno, AL, Italia",hotel 4*
1223684,44.66022109985352,8.469426155090332,Hotel Valentino,3,"Passeggiata Fonte Fredda 20,","15011 Acqui Terme, AL, Italia",hotel 3*
1143958,44.72534942626953,8.4504976272583,Hotel Belvedere,3,"Piazza Guacchione 9,","15010 Alice Bel Colle, AL, Italia",hotel 3*
1834697,44.71937561035156,8.287610054016113,Villa Chiara Hotel,3,"Via Roma 6,","14053 Canelli, AT, Italia",hotel 3*
164585,44.67430877685547,8.470357894897461,Hotel La Meridiana,3,"Piazza Duomo 4,","15011 Acqui Terme, AL, Italia",hotel 3*
1063199,44.736778259277344,8.334325790405273,Agorà Hotel,3,"Piazza Dante 6,","14042 Calamandrana, AT, Italia",hotel 3*
219869,44.662567138671875,8.294836044311523,Il Castello Di Bubbio,3,"piazza castello 1,","14051 Bubbio, AT, Italia",hotel 3*
52485758,44.73521423339844,8.331010818481445,Relais Almaranto,4,"6 Regione Quartino,","14042 Calamandrana, AT, Italia",hotel 4*
16977343,45.93208694458008,8.973763465881348,Hotel Della Stazione,0,"28 Viale Stazione,","6817 Melano, TI, Svizzera",hotel
28717617,45.95139694213867,8.943537712097168,Lac Hotel,0,"9 Lungolago Giuseppe Motta,","6815 Melide, TI, Svizzera",hotel
16273126,45.90436553955078,8.979454040527344,Albergo Ristorante Svizzero,2,"Via Carlo Scacchi 13,","6825 Mendrisio, TI, Svizzera",hotel 2*
16386801,45.963504791259766,8.9094877243042,"Resort Collina D'oro - Hotel, Residence & Spa",5,"Via Roncone 22,","6927 Collina d'Oro, TI, Svizzera",hotel 5*
15526972,45.843971252441406,9.07091999053955,Hotel Asnigo,4,"Via Noseda, 2,","22012 Cernobbio, CO, Italia",hotel 4*
1577726,45.841217041015625,9.066962242126465,Albergo Della Torre,1,"Via Vittorio Emanuele II 3,","22012 Cernobbio, CO, Italia",hotel 1*
1390286,45.84370040893555,9.029202461242676,Conca Bella Boutique Hotel & Wine Experience,3,"Via Concabella 2,","6833 Vacallo, TI, Svizzera",hotel 3*
2003709,45.8380126953125,9.071331977844238,Hotel Ristorante San Giuseppe,3,"Via Cinque Giornate 31,","22012 Cernobbio, CO, Italia",hotel 3*
26337657,45.838016510009766,9.068066596984863,Albergo Ponte Vecchio,2,"Via Trento 2,","22012 Cernobbio, CO, Italia",hotel 2*
16822559,45.81636047363281,9.06380558013916,Hilton Lake Como,0,"Via Borgo Vico 241,","22100 Como, CO, Italia",hotel
15540,45.82802963256836,9.06993293762207,Hotel Villa Flori,4,"Via Cernobbio 12,","22100 Como, CO, Italia",hotel 4*
15495435,45.835018157958984,9.069064140319824,Sheraton Lake Como Hotel,4,"Via Benedetto Antelami 8 (Check-in at Via per Cernobbio 41A),","22100 Como, CO, Italia",hotel 4*
49678925,45.83477020263672,9.575690269470217,Moderno,0,"Dante 2,","24030 Blello, BG, Italia",hotel
88771379,45.95846176147461,8.987833023071289,Locanda La Pignatta,0,"50 Via Strada Nuova,","6822 Arogno, TI, Svizzera",hotel
16446037,45.972293853759766,8.971735954284668,Grand Hotel Campione,5,"Via Matteo Da Campione 2,","22060 Campione d'Italia, CO, Italia",hotel 5*
16455024,45.81596374511719,9.08470058441162,Hotel Quarcino,3,"Salita Quarcino 4,","22100 Como, CO, Italia",hotel 3*
18745201,45.811622619628906,9.079816818237305,Albergo Firenze,3,"Piazza Volta 16,","22100 Como, CO, Italia",hotel 3*
91816727,45.844017028808594,9.075299263000488,La Vignetta Cernobbio,3,"Via Monte Grappa, 32,","22012 Cernobbio, CO, Italia",hotel 3*
131138,45.81098937988281,9.080047607421877,Albergo Del Duca,3,"Piazza Giuseppe Mazzini 12,","22100 Como, CO, Italia",hotel 3*
18861435,45.809810638427734,9.0849609375,73 Boutique Hotel,4,"Via Vittorio Emanuele II, 73,","22100 Como, CO, Italia",hotel 4*
16956038,45.80928039550781,9.082867622375488,Avenue Boutique Hotel,4,"Piazzolo Terragni 6,","22100 Como, CO, Italia",hotel 4*
16853423,45.81142044067383,9.079194068908691,Posta Design Hotel,3,"Via Giuseppe Garibaldi 2,","22100 Como, CO, Italia",hotel 3*
16386931,45.81915283203125,9.095337867736816,Bellavista Boutique Hotel,3,"Piazza Bonacossa 2,","22034 Brunate, CO, Italia",hotel 3*
80979359,45.8159065246582,9.084198951721191,The Convo Lake Como,3,"10 Via Coloniola,","22100 Como, CO, Italia",hotel 3*
16208161,45.82352828979492,9.089011192321776,Ristorante Hotel Falchetto,3,"Via Ai Piani, 73,","22100 Brunate, CO, Italia",hotel 3*
15527002,45.81252670288086,9.071327209472656,Hotel Engadina,3,"Viale F.lli Rosselli 22,","22100 Como, CO, Italia",hotel 3*
16421093,45.8001708984375,9.087929725646973,Lizard Hotel,3,"Via Francesco Anzani 12/C,","22100 Como, CO, Italia",hotel 3*
15475882,45.814178466796875,9.082193374633787,Palace Hotel Lake Como,4,"Lungo Lario Trieste 16,","22100 Como, CO, Italia",hotel 4*
1390465,45.81143951416016,9.081811904907228,Hotel Tre Re,3,"Via P.Boldoni 20,","22100 Como, CO, Italia",hotel 3*
16450547,45.78761291503906,9.078466415405272,B&b Hotel Como Camerlata,3,"Via Pasquale Paoli 21,","22100 Como, CO, Italia",hotel 3*
90337668,45.81181335449219,9.086899757385254,Gl Home,0,"1 Via Maurizio Monti,","22100 Como, CO, Italia",hotel
15499004,45.81089401245117,9.078481674194336,Plinius Lifestyle Hotel Lake Como,3,"Via Giuseppe Garibaldi 33,","22100 Como, CO, Italia",hotel 3*
16252043,45.80936813354492,9.075618743896484,Hotel Il Loggiato Dei Serviti,3,"Via Vincenzo Barelli 4,","22100 Como, CO, Italia",hotel 3*
10106564,45.81126403808594,9.070952415466309,Hotel Borgovico,3,"Via Borgovico 87/91,","22100 Como, CO, Italia",hotel 3*
15548158,45.825965881347656,9.10246467590332,Hotel Paradiso Como,3,"Via Giacomo Scalini 70,","22034 Brunate, CO, Italia",hotel 3*
1246992,45.808223724365234,9.076618194580078,B&b Hotel Como City Center,3,"Viale Innocenzo XI, 15,","22100 Como, CO, Italia",hotel 3*
16188572,45.842166900634766,9.07369899749756,Hotel Terzo Crotto,3,"Via Volta 21,","22012 Cernobbio, CO, Italia",hotel 3*
24530974,45.817169189453125,9.082857131958008,Hotel Marco's,3,"Via Coloniola 43,","22100 Como, CO, Italia",hotel 3*
25593092,45.818214416503906,9.096181869506836,Locanda Milano 1873,3,"Via Volta 62,","22034 Brunate, CO, Italia",hotel 3*
49536116,45.8113899230957,9.083539962768556,Dbh – Boutique Hotel Lake Como,4,"Via Maestri Comacini 2,","22100 Como, CO, Italia",hotel 4*
1122361,45.80606460571289,9.085545539855955,Albergo Le Due Corti,4,"Piazza Vittoria 12/13,","22100 Como, CO, Italia",hotel 4*
25708222,45.77533721923828,9.10216236114502,Locanda Dell'oca Bianca,3,"Via Canturina 251,","22100 Como, CO, Italia",hotel 3*
